Info,Version=1.0.0,Template=fx_category_template_EBAY_US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*Action(SiteID=US|Country=US|Currency=USD|Version=1193|CC=UTF-8),CustomLabel,*Category,StoreCategory,*Title,Subtitle,Relationship,*ConditionID,*C:Graded,*C:Sport,*C:Player/Athlete,*C:Parallel/Variety,*C:Manufacturer,C:Season,*C:Features,*C:Set,CD:Grade - (ID: 27502),*C:League,CD:Professional Grader - (ID: 27501),*C:Team,*C:Autographed,CD:Card Condition - (ID: 40001),*C:Card Name,*C:Card Number,CDA:Certification Number - (ID: 27503),*C:Type,C:Signed By,C:Autograph Authentication,C:Year Manufactured,C:Card Size,C:Country/Region of Manufacturer,C:Material,C:Autograph Format,C:Vintage,C:Original/Licensed Reprint,C:Event/Tournament,C:Language,C:Autograph Authentication Number,C:Bundle Description,C:California Prop 65 Warning,C:Card Thickness,C:Custom Bundle,C:Insert Set,C:Print Run,PicURL,GalleryType,*Description,*Format,*Duration,*StartPrice,BuyItNowPrice,*Quantity,PayPalAccepted,PayPalEmailAddress,ImmediatePayRequired,PaymentInstructions,*Location,PostalCode,ShippingType,ShippingService-1:Option,ShippingService-1:FreeShipping,ShippingService-1:Cost,ShippingService-1:AdditionalCost,ShippingService-2:Option,ShippingService-2:Cost,*DispatchTimeMax,PromotionalShippingDiscount,ShippingDiscountProfileID,*ReturnsAcceptedOption,ReturnsWithinOption,RefundOption,ShippingCostPaidByOption,AdditionalDetails,ShippingProfileName,ReturnProfileName,PaymentProfileName,TakeBackPolicyID,ProductCompliancePolicyID,ScheduleTime,BestOfferEnabled,MinimumBestOfferPrice,BestOfferAutoAcceptPrice,*C:Rookie,*C:Memorabilia
Revise,BA-000069-ogxzc,261328,0,2025-26 Topps Chrome DANNY WOLF #277 Basketball Refractor Brooklyn Nets,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,5.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000071-ogxze,261328,0,2025-26 Topps Chrome BRANDON CLARKE #133 Red White and Blue Refractor Grizzlies,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000073-ogxzg,261328,0,2025-26 Topps Chrome LAMELO BALL #BD-13 Ball of Duty Charlotte Hornets,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000074-ogxzi,261328,0,2025-26 Topps Chrome DAY'RON SHARPE #74 Brooklyn Nets Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000075-ogxzj,261328,0,2025-26 Topps Chrome DERIK QUEEN #263 New Orleans Pelicans Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,4.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000076-ogxzk,261328,0,2025-26 Topps Chrome CHAZ LANIER #288 Detroit Pistons Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000079-ogxzn,261328,0,2025-26 Topps Chrome BROOKS BARNHIZER #295 Red White and Blue Refractor Thunder,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000080-ogxzo,261328,0,2024-25 Donruss Optic LUKA DONCIC #214 Holo Dallas Mavericks Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000081-ogxzp,261328,0,2024-25 Donruss Optic KYSHAWN GEORGE #299 Washington Wizards Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,4.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000082-ogxzq,261328,0,2024-25 Donruss Optic DYSON DANIELS #56 Holo Atlanta Hawks Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000083-ogxzt,261328,0,2024-25 Donruss Optic IVICA ZUBAC #58 Purple Los Angeles Clippers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000085-ogxzv,261328,0,2024-25 Donruss Optic CADE CUNNINGHAM #26 Holo Detroit Pistons Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000086-ogxzw,261328,0,2024-25 Donruss Optic KRISTAPS PORZINGIS #9 Winner Stays Holo Boston Celtics,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000087-ogxzx,261328,0,2024-25 Donruss Optic GRADEY DICK #184 Purple Toronto Raptors Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000088-ogxzy,261328,0,2024-25 Donruss Optic ANTHONY Black #154 Holo Orlando Magic Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000092-ot9pc,261328,0,2025-26 Topps Chrome ANTHONY EDWARDS #IP-5 Inspirational Minnesota Timberwolves,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000094-ot9ph,261328,0,2025-26 Topps Chrome PAOLO BANCHERO #BD-14 Ball of Duty Orlando Magic Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000093-ot9pd,261328,0,2025-26 Topps Chrome JA MORANT #SF-2 Sleek Finishers Memphis Grizzlies,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000096-ot9pl,261328,0,2025-26 Topps Chrome JIMMY BUTLER III #GT-2 Go Time Golden State Warriors,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000097-ot9po,261328,0,2025-26 Topps Chrome JARACE WALKER #53 Pulsar Ref Indiana Pacers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000099-ot9ps,261328,0,2025-26 Topps Chrome SHAEDON SHARPE #150 Refractor Trail Blazers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000100-ot9pv,261328,0,2025-26 Topps Chrome SPENCER DINWIDDIE #13 Pulsar Refractor Dallas Mavericks,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000101-ot9px,261328,0,2025-26 Topps Chrome JAIME JAQUEZ JR. #161 Miami Heat Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000102-ot9pz,261328,0,2025-26 Topps Chrome JASE RICHARDSON #275 Orlando Magic Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000103-ot9q2,261328,0,2025-26 Topps Chrome KHAMAN MALUACH #260 Phoenix Suns Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000104-ot9q3,261328,0,2025-26 Topps Chrome ZACCHARIE RISACHER #2 Atlanta Hawks Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000003-p439c,261328,0,2025-26 Topps Chrome ACE BAILEY #255 Utah Jazz Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000004-p439g,261328,0,2025-26 Topps Chrome GIANNIS ANTETOKOUNMPO #IP-3 Inspirational Milwaukee Bucks,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000005-p439k,261328,0,2025-26 Topps Chrome ASA NEWELL #273 Atlanta Hawks Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000007-p439s,261328,0,2025-26 Topps Chrome DORIAN FINNEY-SMITH #192 Pulsar Refractor Lakers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000006-p439o,261328,0,2025-26 Topps Chrome DANNY WOLF #277 Brooklyn Nets Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000009-p43a0,261328,0,2025-26 Topps Chrome VJ EDGECOMBE #253 Philadelphia 76ers Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,5.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000011-p43a7,261328,0,2025-26 Topps Chrome NOA ESSENGUE #262 Chicago Bulls Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000012-p43ab,261328,0,2025-26 Topps Chrome JAMES HARDEN #IP-17 Inspirational Los Angeles Clippers,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000014-p43ai,261328,0,2025-26 Topps Chrome JASE RICHARDSON #275 Pulsar Ref Orlando Magic Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000015-p43al,261328,0,2025-26 Topps Chrome RICHAUN HOLMES #236 Pulsar Refractor Washington Wizards,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000016-p43ap,261328,0,2025-26 Topps Chrome JAMES HARDEN #AC-8 Activators Los Angeles Clippers,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000018-p43aw,261328,0,2025-26 Topps Chrome DONOVAN MITCHELL #BD-7 Ball of Duty Cleveland Cavaliers,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000019-p43b0,261328,0,2025-26 Topps Chrome DWYANE WADE #SF-12 Sleek Finishers Miami Heat Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000021-p43b8,261328,0,2025-26 Topps Chrome KAWHI LEONARD #AC-1 Activators Los Angeles Clippers,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,AA-000020-p43b5,261328,0,2025-26 Topps Chrome DYLAN HARPER #GT-17 Go Time San Antonio Spurs Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,TY-KC000052-k3b69-C31BC4E,261328,0,LUKE VOIT 2022 Topps Chrome Sapphire Edition #445 New York Yankees,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,j7ys7-4ADA285,261328,0,2024 Bowman University Chrome LUTHER BURDEN III #55B-1 Tigers,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000059-pzphi,261328,0,2019 Bowman's Best KYLE TUCKER #43 Houston Astros RC Rookie Football,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,BA-000061-q0oxc,261328,0,2022 Bowman Draft 1st Edition MARCELO MAYER #BD-123 Boston Red Sox,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000029-q0pwo,261328,0,2025 Panini PHOENIX ROQUAN SMITH #96 Blue Hyper Prizm Baltimore Ravens #/199,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,6.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000028-q0pwn,261328,0,2025 Panini PHOENIX SAM DARNOLD #49 Seattle Seahawks Basketball,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000030-q0pws,261328,0,2025 Panini PHOENIX JOSH ALLEN #129 Buffalo Bills Football,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.25,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000031-q0pwt,261328,0,2025 Panini PHOENIX BO NIX #83 Denver Broncos Football,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000033-q0pwv,261328,0,2025 Panini PHOENIX TREVOR LAWRENCE #23 Thunderbirds Jacksonville Jaguars,,,4000,,,,,,,,,,,,,,VERY_GOOD,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,FA-000033-q0pwu,261328,0,2025 Panini PHOENIX TRE HARRIS #160 Red Winter Prizm Los Angeles Chargers #/399,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,CDP-E80618A-65C4FB4,261328,0,ZAY FLOWERS 2023 Panini Mosaic NFL Debut Reactive Blue Mosaic Rookie #ND-18 RC,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,5.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000003-qbm0n,183454,0,SV04: PARADOX RIFT SPINDA #151/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000007-qbm0r,183454,0,SV04: PARADOX RIFT MINIOR #099/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000008-qbm0s,183454,0,SV04: PARADOX RIFT CROCALOR #024/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000011-qbm0v,183454,0,Deck EXCLUSIVES AEGISLASH #134/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000016-qbm10,183454,0,SV04: PARADOX RIFT NATU #071/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000014-qbm0y,183454,0,SV04: PARADOX RIFT PUMPKABOO #077/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000015-qbm0z,183454,0,SV04: PARADOX RIFT ZUBAT #110/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000017-qbm11,183454,0,SV04: PARADOX RIFT PURRLOIN #114/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000020-qbm14,183454,0,PRIZE PACK Series Cards Professor Sada's Vitality #170/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,1.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000023-qbm17,183454,0,Deck EXCLUSIVES XATU #072/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.99,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000022-qbm16,183454,0,SV04: PARADOX RIFT STEELIX #125/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000004-qbm0o,183454,0,SV04: PARADOX RIFT TINKATINK #082/182,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,2.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revise,PA-000001-qbm0l,183454,0,SV02: PALDEA EVOLVED SHROODLE #144/193,,,4000,,,,,,,,,,,,,,Ungraded,,,,,,,,,,,,,,,,,,,,,,,,,,FixedPriceItem,GTC,3.49,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
